Algorithm Name,Function ID,Dimension,Year,Precision,ERT
CMA_ma,19,20,2012,1e-08,13823106.25
CMA_ma,20,2,2012,1000.0,6.73333333333
CMA_ma,20,2,2012,10,15.6666666667
CMA_ma,20,2,2012,0.1,3398.93333333
CMA_ma,20,2,2012,0.001,4397.53333333
CMA_ma,20,2,2012,1e-05,4574.4
CMA_ma,20,2,2012,1e-08,4865.93333333
CMA_ma,20,5,2012,1000.0,22.5333333333
CMA_ma,20,5,2012,10,38.6
CMA_ma,20,5,2012,0.1,66114.0
CMA_ma,20,5,2012,0.001,71342.8666667
CMA_ma,20,5,2012,1e-05,73421.9333333
CMA_ma,20,5,2012,1e-08,76667.4
CMA_ma,20,10,2012,1000.0,83.2666666667
CMA_ma,20,10,2012,10,135.333333333
CMA_ma,20,10,2012,0.1,421659.6
CMA_ma,20,10,2012,0.001,446677.133333
CMA_ma,20,10,2012,1e-05,457001.066667
CMA_ma,20,10,2012,1e-08,471863.4
CMA_ma,20,20,2012,1000.0,229.933333333
CMA_ma,20,20,2012,10,316.666666667
CMA_ma,20,20,2012,0.1,3467868.75
CMA_ma,20,20,2012,0.001,27769801.5
CMA_ma,20,20,2012,1e-05,27797449.0
CMA_ma,20,20,2012,1e-08,27840444.5
CMA_ma,21,2,2012,1000.0,1.0
CMA_ma,21,2,2012,10,2.46666666667
CMA_ma,21,2,2012,0.1,1385.2
CMA_ma,21,2,2012,0.001,2235.66666667
CMA_ma,21,2,2012,1e-05,3139.0
CMA_ma,21,2,2012,1e-08,11332.5333333
CMA_ma,21,5,2012,1000.0,1.0
CMA_ma,21,5,2012,10,80.9333333333
CMA_ma,21,5,2012,0.1,36738.2857143
CMA_ma,21,5,2012,0.001,67125.3846154
CMA_ma,21,5,2012,1e-05,67447.6923077
CMA_ma,21,5,2012,1e-08,67848.4615385
CMA_ma,21,10,2012,1000.0,1.0
CMA_ma,21,10,2012,10,745.266666667
CMA_ma,21,10,2012,0.1,204843.083333
CMA_ma,21,10,2012,0.001,206633.916667
CMA_ma,21,10,2012,1e-05,208648.916667
CMA_ma,21,10,2012,1e-08,211292.416667
CMA_ma,21,20,2012,1000.0,1.0
CMA_ma,21,20,2012,10,1705.6
CMA_ma,21,20,2012,0.1,1341291.71429
CMA_ma,21,20,2012,0.001,1342105.14286
CMA_ma,21,20,2012,1e-05,1343049.57143
CMA_ma,21,20,2012,1e-08,1344334.0
CMA_ma,22,2,2012,1000.0,1.0
CMA_ma,22,2,2012,10,42.0666666667
CMA_ma,22,2,2012,0.1,1117.73333333
CMA_ma,22,2,2012,0.001,1978.0
CMA_ma,22,2,2012,1e-05,3427.6
CMA_ma,22,2,2012,1e-08,3902.33333333
CMA_ma,22,5,2012,1000.0,1.0
CMA_ma,22,5,2012,10,138.933333333
CMA_ma,22,5,2012,0.1,234502.5
CMA_ma,22,5,2012,0.001,468486.0
CMA_ma,22,5,2012,1e-05,470627.714286
CMA_ma,22,5,2012,1e-08,472789.857143
CMA_ma,22,10,2012,1000.0,1.0
CMA_ma,22,10,2012,10,2511.4
CMA_ma,22,10,2012,0.1,8671237.0
CMA_ma,22,10,2012,0.001,8671729.0
CMA_ma,22,10,2012,1e-05,8671941.0
CMA_ma,22,10,2012,1e-08,8672289.0
CMA_ma,22,20,2012,1000.0,1.0
CMA_ma,22,20,2012,10,3113.73333333
CMA_ma,22,20,2012,0.1,inf
CMA_ma,22,20,2012,0.001,inf
CMA_ma,22,20,2012,1e-05,inf
CMA_ma,22,20,2012,1e-08,inf
CMA_ma,23,2,2012,1000.0,1.0
CMA_ma,23,2,2012,10,19.6
CMA_ma,23,2,2012,0.1,3528.8
CMA_ma,23,2,2012,0.001,3716.93333333
CMA_ma,23,2,2012,1e-05,3941.33333333
CMA_ma,23,2,2012,1e-08,4212.93333333
CMA_ma,23,5,2012,1000.0,1.0
CMA_ma,23,5,2012,10,7.46666666667
CMA_ma,23,5,2012,0.1,528849.1
CMA_ma,23,5,2012,0.001,695681.333333
CMA_ma,23,5,2012,1e-05,696779.0
CMA_ma,23,5,2012,1e-08,698412.111111
CMA_ma,23,10,2012,1000.0,1.0
CMA_ma,23,10,2012,10,8.2
CMA_ma,23,10,2012,0.1,3680536.8
CMA_ma,23,10,2012,0.001,25160481.0
CMA_ma,23,10,2012,1e-05,25163623.0
CMA_ma,23,10,2012,1e-08,25167677.0
CMA_ma,23,20,2012,1000.0,1.0
CMA_ma,23,20,2012,10,7.86666666667
CMA_ma,23,20,2012,0.1,17191235.5
CMA_ma,23,20,2012,0.001,inf
CMA_ma,23,20,2012,1e-05,inf
CMA_ma,23,20,2012,1e-08,inf
CMA_ma,24,2,2012,1000.0,1.0
CMA_ma,24,2,2012,10,35.2
CMA_ma,24,2,2012,0.1,2609995.5
CMA_ma,24,2,2012,0.001,inf
CMA_ma,24,2,2012,1e-05,inf
CMA_ma,24,2,2012,1e-08,inf
CMA_ma,24,5,2012,1000.0,1.0
CMA_ma,24,5,2012,10,2073.86666667
CMA_ma,24,5,2012,0.1,inf
CMA_ma,24,5,2012,0.001,inf
CMA_ma,24,5,2012,1e-05,inf
CMA_ma,24,5,2012,1e-08,inf
CMA_ma,24,10,2012,1000.0,1.0
CMA_ma,24,10,2012,10,2619188.28571
CMA_ma,24,10,2012,0.1,29194060.0
CMA_ma,24,10,2012,0.001,29209994.0
CMA_ma,24,10,2012,1e-05,29226859.0
CMA_ma,24,10,2012,1e-08,29250472.0
CMA_ma,24,20,2012,1000.0,1.0
CMA_ma,24,20,2012,10,26044949.0
CMA_ma,24,20,2012,0.1,inf
CMA_ma,24,20,2012,0.001,inf
CMA_ma,24,20,2012,1e-05,inf
CMA_ma,24,20,2012,1e-08,inf
CMA_mah,1,2,2012,1000.0,1.0
CMA_mah,1,2,2012,10,6.2
CMA_mah,1,2,2012,0.1,34.3333333333
CMA_mah,1,2,2012,0.001,80.1333333333
CMA_mah,1,2,2012,1e-05,119.8
CMA_mah,1,2,2012,1e-08,194.066666667
CMA_mah,1,5,2012,1000.0,1.0
CMA_mah,1,5,2012,10,19.2
CMA_mah,1,5,2012,0.1,98.3333333333
CMA_mah,1,5,2012,0.001,194.333333333
CMA_mah,1,5,2012,1e-05,282.333333333
CMA_mah,1,5,2012,1e-08,415.266666667
CMA_mah,1,10,2012,1000.0,1.0
CMA_mah,1,10,2012,10,70.8666666667
CMA_mah,1,10,2012,0.1,215.666666667
CMA_mah,1,10,2012,0.001,358.6
CMA_mah,1,10,2012,1e-05,509.466666667
CMA_mah,1,10,2012,1e-08,727.933333333
CMA_mah,1,20,2012,1000.0,1.0
CMA_mah,1,20,2012,10,163.666666667
CMA_mah,1,20,2012,0.1,415.2
CMA_mah,1,20,2012,0.001,656.733333333
CMA_mah,1,20,2012,1e-05,911.8
CMA_mah,1,20,2012,1e-08,1301.86666667
CMA_mah,2,2,2012,1000.0,28.5333333333
CMA_mah,2,2,2012,10,305.4
CMA_mah,2,2,2012,0.1,501.733333333
CMA_mah,2,2,2012,0.001,542.066666667
CMA_mah,2,2,2012,1e-05,592.8
CMA_mah,2,2,2012,1e-08,658.666666667
CMA_mah,2,5,2012,1000.0,445.666666667
CMA_mah,2,5,2012,10,1088.46666667
CMA_mah,2,5,2012,0.1,1354.86666667
CMA_mah,2,5,2012,0.001,1459.0
CMA_mah,2,5,2012,1e-05,1550.2
CMA_mah,2,5,2012,1e-08,1681.0
CMA_mah,2,10,2012,1000.0,1181.86666667
CMA_mah,2,10,2012,10,2912.8
CMA_mah,2,10,2012,0.1,3664.86666667
CMA_mah,2,10,2012,0.001,3948.73333333
CMA_mah,2,10,2012,1e-05,4103.6
CMA_mah,2,10,2012,1e-08,4334.13333333
CMA_mah,2,20,2012,1000.0,3934.4
CMA_mah,2,20,2012,10,8892.66666667
CMA_mah,2,20,2012,0.1,10817.2666667
CMA_mah,2,20,2012,0.001,11782.1333333
CMA_mah,2,20,2012,1e-05,12102.5333333
CMA_mah,2,20,2012,1e-08,12549.6
CMA_mah,3,2,2012,1000.0,1.0
CMA_mah,3,2,2012,10,81.7333333333
CMA_mah,3,2,2012,0.1,2721.06666667
CMA_mah,3,2,2012,0.001,3008.8
CMA_mah,3,2,2012,1e-05,3150.0
CMA_mah,3,2,2012,1e-08,3357.4
CMA_mah,3,5,2012,1000.0,1.53333333333
CMA_mah,3,5,2012,10,1693.33333333
CMA_mah,3,5,2012,0.1,5149272.5
CMA_mah,3,5,2012,0.001,5149814.5
CMA_mah,3,5,2012,1e-05,5150300.0
CMA_mah,3,5,2012,1e-08,5151066.5
CMA_mah,3,10,2012,1000.0,2.0
CMA_mah,3,10,2012,10,5240.93333333
CMA_mah,3,10,2012,0.1,20158505.0
CMA_mah,3,10,2012,0.001,20164680.0
CMA_mah,3,10,2012,1e-05,20168173.0
CMA_mah,3,10,2012,1e-08,20174551.0
CMA_mah,3,20,2012,1000.0,17.1333333333
CMA_mah,3,20,2012,10,64703.2666667
CMA_mah,3,20,2012,0.1,37795423.0
CMA_mah,3,20,2012,0.001,37796692.0
CMA_mah,3,20,2012,1e-05,37797845.0
CMA_mah,3,20,2012,1e-08,37799904.0
CMA_mah,4,2,2012,1000.0,1.0
CMA_mah,4,2,2012,10,144.266666667
CMA_mah,4,2,2012,0.1,25729.2
CMA_mah,4,2,2012,0.001,69533.2
CMA_mah,4,2,2012,1e-05,78424.6
CMA_mah,4,2,2012,1e-08,82891.6666667
CMA_mah,4,5,2012,1000.0,2.26666666667
CMA_mah,4,5,2012,10,1999.2
CMA_mah,4,5,2012,0.1,inf
CMA_mah,4,5,2012,0.001,inf
CMA_mah,4,5,2012,1e-05,inf
CMA_mah,4,5,2012,1e-08,inf
CMA_mah,4,10,2012,1000.0,5.4
CMA_mah,4,10,2012,10,19151.6
CMA_mah,4,10,2012,0.1,inf
CMA_mah,4,10,2012,0.001,inf
CMA_mah,4,10,2012,1e-05,inf
CMA_mah,4,10,2012,1e-08,inf
CMA_mah,4,20,2012,1000.0,36.8
CMA_mah,4,20,2012,10,inf
CMA_mah,4,20,2012,0.1,inf
CMA_mah,4,20,2012,0.001,inf
CMA_mah,4,20,2012,1e-05,inf
CMA_mah,4,20,2012,1e-08,inf
CMA_mah,5,2,2012,1000.0,1.0
CMA_mah,5,2,2012,10,12.0
CMA_mah,5,2,2012,0.1,22.4666666667
CMA_mah,5,2,2012,0.001,22.6
CMA_mah,5,2,2012,1e-05,22.6
CMA_mah,5,2,2012,1e-08,22.6
CMA_mah,5,5,2012,1000.0,1.0
CMA_mah,5,5,2012,10,32.6666666667
CMA_mah,5,5,2012,0.1,47.4
CMA_mah,5,5,2012,0.001,47.7333333333
CMA_mah,5,5,2012,1e-05,47.7333333333
CMA_mah,5,5,2012,1e-08,47.7333333333
CMA_mah,5,10,2012,1000.0,1.0
CMA_mah,5,10,2012,10,62.6
CMA_mah,5,10,2012,0.1,80.9333333333
CMA_mah,5,10,2012,0.001,80.9333333333
CMA_mah,5,10,2012,1e-05,80.9333333333
CMA_mah,5,10,2012,1e-08,80.9333333333
CMA_mah,5,20,2012,1000.0,1.0
CMA_mah,5,20,2012,10,124.933333333
CMA_mah,5,20,2012,0.1,166.0
CMA_mah,5,20,2012,0.001,166.0
CMA_mah,5,20,2012,1e-05,166.0
CMA_mah,5,20,2012,1e-08,166.0
CMA_mah,6,2,2012,1000.0,8.73333333333
CMA_mah,6,2,2012,10,30.1333333333
CMA_mah,6,2,2012,0.1,114.0
CMA_mah,6,2,2012,0.001,199.2
CMA_mah,6,2,2012,1e-05,277.266666667
CMA_mah,6,2,2012,1e-08,397.2
CMA_mah,6,5,2012,1000.0,20.0
CMA_mah,6,5,2012,10,194.6
CMA_mah,6,5,2012,0.1,475.2
CMA_mah,6,5,2012,0.001,733.2
CMA_mah,6,5,2012,1e-05,974.0
CMA_mah,6,5,2012,1e-08,1360.66666667
CMA_mah,6,10,2012,1000.0,39.9333333333
CMA_mah,6,10,2012,10,530.266666667
CMA_mah,6,10,2012,0.1,1203.93333333
CMA_mah,6,10,2012,0.001,1911.93333333
CMA_mah,6,10,2012,1e-05,2640.73333333
CMA_mah,6,10,2012,1e-08,3982.53333333
CMA_mah,6,20,2012,1000.0,163.866666667
CMA_mah,6,20,2012,10,1561.8
CMA_mah,6,20,2012,0.1,3489.2
CMA_mah,6,20,2012,0.001,5660.06666667
CMA_mah,6,20,2012,1e-05,8015.06666667
CMA_mah,6,20,2012,1e-08,12350.8666667
CMA_mah,7,2,2012,1000.0,1.13333333333
CMA_mah,7,2,2012,10,10.2666666667
CMA_mah,7,2,2012,0.1,161.866666667
CMA_mah,7,2,2012,0.001,364.4
CMA_mah,7,2,2012,1e-05,364.4
CMA_mah,7,2,2012,1e-08,545.466666667
CMA_mah,7,5,2012,1000.0,1.4
CMA_mah,7,5,2012,10,92.7333333333
CMA_mah,7,5,2012,0.1,1659.4
CMA_mah,7,5,2012,0.001,1927.0
CMA_mah,7,5,2012,1e-05,1927.0
CMA_mah,7,5,2012,1e-08,2109.4
CMA_mah,7,10,2012,1000.0,1.66666666667
CMA_mah,7,10,2012,10,461.4
CMA_mah,7,10,2012,0.1,4163.73333333
CMA_mah,7,10,2012,0.001,4610.66666667
CMA_mah,7,10,2012,1e-05,4610.66666667
CMA_mah,7,10,2012,1e-08,4842.0
CMA_mah,7,20,2012,1000.0,13.7333333333
CMA_mah,7,20,2012,10,2334.6
CMA_mah,7,20,2012,0.1,14507.4
CMA_mah,7,20,2012,0.001,15728.0666667
CMA_mah,7,20,2012,1e-05,15728.0666667
CMA_mah,7,20,2012,1e-08,16483.8
CMA_mah,8,2,2012,1000.0,6.26666666667
CMA_mah,8,2,2012,10,19.8666666667
CMA_mah,8,2,2012,0.1,266.333333333
CMA_mah,8,2,2012,0.001,454.6
CMA_mah,8,2,2012,1e-05,509.533333333
CMA_mah,8,2,2012,1e-08,598.666666667
CMA_mah,8,5,2012,1000.0,39.8
CMA_mah,8,5,2012,10,130.066666667
CMA_mah,8,5,2012,0.1,1352.6
CMA_mah,8,5,2012,0.001,1664.66666667
CMA_mah,8,5,2012,1e-05,1792.8
CMA_mah,8,5,2012,1e-08,1939.0
CMA_mah,8,10,2012,1000.0,87.7333333333
CMA_mah,8,10,2012,10,478.466666667
CMA_mah,8,10,2012,0.1,4172.93333333
CMA_mah,8,10,2012,0.001,4681.93333333
CMA_mah,8,10,2012,1e-05,4920.4
CMA_mah,8,10,2012,1e-08,5220.4
CMA_mah,8,20,2012,1000.0,284.466666667
CMA_mah,8,20,2012,10,5213.0
CMA_mah,8,20,2012,0.1,14475.6
CMA_mah,8,20,2012,0.001,15423.8666667
CMA_mah,8,20,2012,1e-05,15920.5333333
CMA_mah,8,20,2012,1e-08,16507.9333333
CMA_mah,9,2,2012,1000.0,5.33333333333
CMA_mah,9,2,2012,10,39.2666666667
CMA_mah,9,2,2012,0.1,264.533333333
CMA_mah,9,2,2012,0.001,435.066666667
CMA_mah,9,2,2012,1e-05,505.066666667
CMA_mah,9,2,2012,1e-08,594.066666667
CMA_mah,9,5,2012,1000.0,19.6666666667
CMA_mah,9,5,2012,10,151.066666667
CMA_mah,9,5,2012,0.1,1601.26666667
CMA_mah,9,5,2012,0.001,1887.53333333
CMA_mah,9,5,2012,1e-05,2030.86666667
CMA_mah,9,5,2012,1e-08,2187.93333333
CMA_mah,9,10,2012,1000.0,78.5333333333
CMA_mah,9,10,2012,10,373.2
CMA_mah,9,10,2012,0.1,3304.0
CMA_mah,9,10,2012,0.001,3805.66666667
CMA_mah,9,10,2012,1e-05,4037.73333333
CMA_mah,9,10,2012,1e-08,4339.06666667
CMA_mah,9,20,2012,1000.0,193.2
CMA_mah,9,20,2012,10,4957.53333333
CMA_mah,9,20,2012,0.1,16218.3333333
CMA_mah,9,20,2012,0.001,17212.6
CMA_mah,9,20,2012,1e-05,17709.0666667
CMA_mah,9,20,2012,1e-08,18326.4
CMA_mah,10,2,2012,1000.0,57.7333333333
CMA_mah,10,2,2012,10,294.133333333
CMA_mah,10,2,2012,0.1,491.0
CMA_mah,10,2,2012,0.001,562.466666667
CMA_mah,10,2,2012,1e-05,609.4
CMA_mah,10,2,2012,1e-08,677.266666667
CMA_mah,10,5,2012,1000.0,419.266666667
CMA_mah,10,5,2012,10,1007.06666667
CMA_mah,10,5,2012,0.1,1368.2
CMA_mah,10,5,2012,0.001,1466.53333333
CMA_mah,10,5,2012,1e-05,1563.46666667
CMA_mah,10,5,2012,1e-08,1699.2
CMA_mah,10,10,2012,1000.0,1365.4
CMA_mah,10,10,2012,10,3304.86666667
CMA_mah,10,10,2012,0.1,3838.06666667
CMA_mah,10,10,2012,0.001,4007.6
CMA_mah,10,10,2012,1e-05,4180.66666667
CMA_mah,10,10,2012,1e-08,4413.86666667
CMA_mah,10,20,2012,1000.0,3360.26666667
CMA_mah,10,20,2012,10,8570.4
CMA_mah,10,20,2012,0.1,10944.9333333
CMA_mah,10,20,2012,0.001,11729.2666667
CMA_mah,10,20,2012,1e-05,12143.9333333
CMA_mah,10,20,2012,1e-08,12586.3333333
CMA_mah,11,2,2012,1000.0,51.0
CMA_mah,11,2,2012,10,290.266666667
CMA_mah,11,2,2012,0.1,491.133333333
CMA_mah,11,2,2012,0.001,576.0
CMA_mah,11,2,2012,1e-05,616.866666667
CMA_mah,11,2,2012,1e-08,697.133333333
CMA_mah,11,5,2012,1000.0,47.6
CMA_mah,11,5,2012,10,922.333333333
CMA_mah,11,5,2012,0.1,1394.2
CMA_mah,11,5,2012,0.001,1528.2
CMA_mah,11,5,2012,1e-05,1633.6
CMA_mah,11,5,2012,1e-08,1775.2
CMA_mah,11,10,2012,1000.0,136.066666667
CMA_mah,11,10,2012,10,2421.13333333
CMA_mah,11,10,2012,0.1,2954.46666667
CMA_mah,11,10,2012,0.001,3222.13333333
CMA_mah,11,10,2012,1e-05,3448.66666667
CMA_mah,11,10,2012,1e-08,3720.46666667
CMA_mah,11,20,2012,1000.0,708.266666667
CMA_mah,11,20,2012,10,4835.6
CMA_mah,11,20,2012,0.1,5766.06666667
CMA_mah,11,20,2012,0.001,6405.2
CMA_mah,11,20,2012,1e-05,6908.53333333
CMA_mah,11,20,2012,1e-08,7529.53333333
CMA_mah,12,2,2012,1000.0,45.0
CMA_mah,12,2,2012,10,459.933333333
CMA_mah,12,2,2012,0.1,1313.46666667
CMA_mah,12,2,2012,0.001,1592.2
CMA_mah,12,2,2012,1e-05,1837.13333333
CMA_mah,12,2,2012,1e-08,2142.93333333
CMA_mah,12,5,2012,1000.0,177.466666667
CMA_mah,12,5,2012,10,703.6
CMA_mah,12,5,2012,0.1,3007.33333333
CMA_mah,12,5,2012,0.001,4060.73333333
CMA_mah,12,5,2012,1e-05,5053.93333333
CMA_mah,12,5,2012,1e-08,5963.73333333
CMA_mah,12,10,2012,1000.0,382.6
CMA_mah,12,10,2012,10,2115.6
CMA_mah,12,10,2012,0.1,6571.06666667
CMA_mah,12,10,2012,0.001,8658.8
CMA_mah,12,10,2012,1e-05,10639.3333333
CMA_mah,12,10,2012,1e-08,12549.5333333
CMA_mah,12,20,2012,1000.0,706.333333333
CMA_mah,12,20,2012,10,1297.86666667
CMA_mah,12,20,2012,0.1,7037.06666667
CMA_mah,12,20,2012,0.001,10438.7333333
CMA_mah,12,20,2012,1e-05,13557.0666667
CMA_mah,12,20,2012,1e-08,16602.0666667
CMA_mah,13,2,2012,1000.0,3.2
CMA_mah,13,2,2012,10,179.466666667
CMA_mah,13,2,2012,0.1,465.333333333
CMA_mah,13,2,2012,0.001,658.933333333
CMA_mah,13,2,2012,1e-05,853.4
CMA_mah,13,2,2012,1e-08,1091.66666667
CMA_mah,13,5,2012,1000.0,8.46666666667
CMA_mah,13,5,2012,10,531.733333333
CMA_mah,13,5,2012,0.1,1410.13333333
CMA_mah,13,5,2012,0.001,2204.4
CMA_mah,13,5,2012,1e-05,2893.4
CMA_mah,13,5,2012,1e-08,4533.06666667
CMA_mah,13,10,2012,1000.0,29.8
CMA_mah,13,10,2012,10,932.733333333
CMA_mah,13,10,2012,0.1,4457.6
CMA_mah,13,10,2012,0.001,6266.6
CMA_mah,13,10,2012,1e-05,10142.6
CMA_mah,13,10,2012,1e-08,12962.6666667
CMA_mah,13,20,2012,1000.0,111.333333333
CMA_mah,13,20,2012,10,2362.33333333
CMA_mah,13,20,2012,0.1,11541.5333333
CMA_mah,13,20,2012,0.001,24034.8666667
CMA_mah,13,20,2012,1e-05,33764.2
CMA_mah,13,20,2012,1e-08,60859.1333333
CMA_mah,14,2,2012,1000.0,1.0
CMA_mah,14,2,2012,10,2.8
CMA_mah,14,2,2012,0.1,37.2666666667
CMA_mah,14,2,2012,0.001,156.933333333
CMA_mah,14,2,2012,1e-05,429.266666667
CMA_mah,14,2,2012,1e-08,824.6
CMA_mah,14,5,2012,1000.0,1.0
CMA_mah,14,5,2012,10,14.0
CMA_mah,14,5,2012,0.1,141.533333333
CMA_mah,14,5,2012,0.001,476.8
CMA_mah,14,5,2012,1e-05,1031.13333333
CMA_mah,14,5,2012,1e-08,1980.53333333
CMA_mah,14,10,2012,1000.0,1.0
CMA_mah,14,10,2012,10,59.7333333333
CMA_mah,14,10,2012,0.1,293.0
CMA_mah,14,10,2012,0.001,920.0
CMA_mah,14,10,2012,1e-05,2311.86666667
CMA_mah,14,10,2012,1e-08,4981.13333333
CMA_mah,14,20,2012,1000.0,1.0
CMA_mah,14,20,2012,10,146.466666667
CMA_mah,14,20,2012,0.1,570.066666667
CMA_mah,14,20,2012,0.001,2164.73333333
CMA_mah,14,20,2012,1e-05,5545.53333333
CMA_mah,14,20,2012,1e-08,13091.3333333
CMA_mah,15,2,2012,1000.0,1.0
CMA_mah,15,2,2012,10,44.4666666667
CMA_mah,15,2,2012,0.1,2820.06666667
CMA_mah,15,2,2012,0.001,3034.4
CMA_mah,15,2,2012,1e-05,3191.2
CMA_mah,15,2,2012,1e-08,3392.66666667
CMA_mah,15,5,2012,1000.0,1.4
CMA_mah,15,5,2012,10,1046.2
CMA_mah,15,5,2012,0.1,21128.4666667
CMA_mah,15,5,2012,0.001,22127.8
CMA_mah,15,5,2012,1e-05,22925.6
CMA_mah,15,5,2012,1e-08,24103.0
CMA_mah,15,10,2012,1000.0,2.26666666667
CMA_mah,15,10,2012,10,6756.13333333
CMA_mah,15,10,2012,0.1,57356.7333333
CMA_mah,15,10,2012,0.001,59677.1333333
CMA_mah,15,10,2012,1e-05,61949.8666667
CMA_mah,15,10,2012,1e-08,65271.4666667
CMA_mah,15,20,2012,1000.0,17.4
CMA_mah,15,20,2012,10,27988.2666667
CMA_mah,15,20,2012,0.1,200797.866667
CMA_mah,15,20,2012,0.001,209301.933333
CMA_mah,15,20,2012,1e-05,217613.333333
CMA_mah,15,20,2012,1e-08,230347.4
CMA_mah,16,2,2012,1000.0,1.0
CMA_mah,16,2,2012,10,35.8666666667
CMA_mah,16,2,2012,0.1,971.333333333
CMA_mah,16,2,2012,0.001,3904.66666667
CMA_mah,16,2,2012,1e-05,4082.2
CMA_mah,16,2,2012,1e-08,4432.33333333
CMA_mah,16,5,2012,1000.0,1.0
CMA_mah,16,5,2012,10,278.6
CMA_mah,16,5,2012,0.1,6343.8
CMA_mah,16,5,2012,0.001,9823.4
CMA_mah,16,5,2012,1e-05,10489.1333333
CMA_mah,16,5,2012,1e-08,11057.3333333
CMA_mah,16,10,2012,1000.0,1.0
CMA_mah,16,10,2012,10,1353.46666667
CMA_mah,16,10,2012,0.1,16059.5333333
CMA_mah,16,10,2012,0.001,31646.2666667
CMA_mah,16,10,2012,1e-05,33942.1333333
CMA_mah,16,10,2012,1e-08,35785.1333333
CMA_mah,16,20,2012,1000.0,1.0
CMA_mah,16,20,2012,10,3162.86666667
CMA_mah,16,20,2012,0.1,69204.7333333
CMA_mah,16,20,2012,0.001,172109.933333
CMA_mah,16,20,2012,1e-05,262868.266667
CMA_mah,16,20,2012,1e-08,274190.4
CMA_mah,17,2,2012,1000.0,1.0
CMA_mah,17,2,2012,10,5.6
CMA_mah,17,2,2012,0.1,373.133333333
CMA_mah,17,2,2012,0.001,775.266666667
CMA_mah,17,2,2012,1e-05,1864.53333333
CMA_mah,17,2,2012,1e-08,2258.6
CMA_mah,17,5,2012,1000.0,1.0
CMA_mah,17,5,2012,10,16.0
CMA_mah,17,5,2012,0.1,1906.8
CMA_mah,17,5,2012,0.001,4753.46666667
CMA_mah,17,5,2012,1e-05,6762.06666667
CMA_mah,17,5,2012,1e-08,8754.66666667
CMA_mah,17,10,2012,1000.0,1.0
CMA_mah,17,10,2012,10,35.4666666667
CMA_mah,17,10,2012,0.1,3538.06666667
CMA_mah,17,10,2012,0.001,12434.8666667
CMA_mah,17,10,2012,1e-05,21413.8666667
CMA_mah,17,10,2012,1e-08,30483.2
CMA_mah,17,20,2012,1000.0,1.0
CMA_mah,17,20,2012,10,124.733333333
CMA_mah,17,20,2012,0.1,16128.2
CMA_mah,17,20,2012,0.001,28276.7333333
CMA_mah,17,20,2012,1e-05,54262.9333333
CMA_mah,17,20,2012,1e-08,84142.1333333
CMA_mah,18,2,2012,1000.0,1.2
CMA_mah,18,2,2012,10,25.2666666667
CMA_mah,18,2,2012,0.1,1283.2
CMA_mah,18,2,2012,0.001,2383.53333333
CMA_mah,18,2,2012,1e-05,2854.33333333
CMA_mah,18,2,2012,1e-08,3227.26666667
CMA_mah,18,5,2012,1000.0,1.0
CMA_mah,18,5,2012,10,637.733333333
CMA_mah,18,5,2012,0.1,6024.2
CMA_mah,18,5,2012,0.001,10934.8666667
CMA_mah,18,5,2012,1e-05,12393.0
CMA_mah,18,5,2012,1e-08,13532.6666667
CMA_mah,18,10,2012,1000.0,1.0
CMA_mah,18,10,2012,10,430.0
CMA_mah,18,10,2012,0.1,15276.1333333
CMA_mah,18,10,2012,0.001,26631.0
CMA_mah,18,10,2012,1e-05,34147.0666667
CMA_mah,18,10,2012,1e-08,38532.2666667
CMA_mah,18,20,2012,1000.0,1.0
CMA_mah,18,20,2012,10,590.466666667
CMA_mah,18,20,2012,0.1,22891.7333333
CMA_mah,18,20,2012,0.001,53565.6
CMA_mah,18,20,2012,1e-05,114709.8
CMA_mah,18,20,2012,1e-08,136532.133333
CMA_mah,19,2,2012,1000.0,1.0
CMA_mah,19,2,2012,10,3.46666666667
CMA_mah,19,2,2012,0.1,215.4
CMA_mah,19,2,2012,0.001,4890.4
CMA_mah,19,2,2012,1e-05,7470.46666667
CMA_mah,19,2,2012,1e-08,8128.86666667
CMA_mah,19,5,2012,1000.0,1.0
CMA_mah,19,5,2012,10,16.7333333333
CMA_mah,19,5,2012,0.1,125461.066667
CMA_mah,19,5,2012,0.001,283644.2
CMA_mah,19,5,2012,1e-05,284853.533333
CMA_mah,19,5,2012,1e-08,286949.466667
CMA_mah,19,10,2012,1000.0,1.0
CMA_mah,19,10,2012,10,43.4666666667
CMA_mah,19,10,2012,0.1,284951.866667
CMA_mah,19,10,2012,0.001,1047556.46667
CMA_mah,19,10,2012,1e-05,1059400.53333
CMA_mah,19,10,2012,1e-08,1074541.4
CMA_mah,19,20,2012,1000.0,1.0
CMA_mah,19,20,2012,10,94.6
CMA_mah,19,20,2012,0.1,860786.466667
CMA_mah,19,20,2012,0.001,5636348.88889
CMA_mah,19,20,2012,1e-05,8934296.33333
CMA_mah,19,20,2012,1e-08,8979280.5
CMA_mah,20,2,2012,1000.0,2.73333333333
CMA_mah,20,2,2012,10,9.4
CMA_mah,20,2,2012,0.1,3316.33333333
CMA_mah,20,2,2012,0.001,5089.4
CMA_mah,20,2,2012,1e-05,5316.46666667
CMA_mah,20,2,2012,1e-08,5582.33333333
CMA_mah,20,5,2012,1000.0,17.2
CMA_mah,20,5,2012,10,37.1333333333
CMA_mah,20,5,2012,0.1,59947.2666667
